 N_IBI_BA_b_10_5_hrv.tex
 Series length:          406
 Lag:                     10
      	   Corr.  	 Corr.mod 	 Corr.Gaus	    D     
 ------------------------------------------------------------------
      	 0.1129112	 0.0442740	 0.0111796	 0.0010952
 ==================================================================
                        SURROGATED SIGNALS                         	 D<Dgauss 	  Counts  
 ==================================================================	==========	==========
     1	 0.1105941	 0.1173460	 0.0107250	 0.0113680	   yes    	     1
     2	 0.1104284	 0.0263190	 0.0106928	 0.0002442	    no    	     1
     3	 0.0923401	 0.0125115	 0.0074744	 0.0000254	    no    	     1
     4	 0.1074539	 0.0210517	 0.0101240	 0.0001194	    no    	     1
     5	 0.1097003	-0.0155343	 0.0105522	 0.0006805	    no    	     1
     6	 0.1133756	-0.0846132	 0.0112718	 0.0091939	   yes    	     2
     7	 0.1347341	 0.1141244	 0.0159259	 0.0096429	   yes    	     3
     8	 0.0974429	-0.0421860	 0.0083240	 0.0025513	   yes    	     4
     9	 0.1026980	-0.0559239	 0.0092469	 0.0042472	   yes    	     5
    10	 0.1255460	-0.0458368	 0.0138251	 0.0035595	   yes    	     6
    11	 0.1049297	-0.0677219	 0.0096535	 0.0059869	   yes    	     7
    12	 0.1105676	 0.0379558	 0.0107198	 0.0007418	    no    	     7
    13	 0.1026591	-0.0712756	 0.0092399	 0.0064827	   yes    	     8
    14	 0.0887994	-0.0306318	 0.0069119	 0.0014095	   yes    	     9
    15	 0.0837255	-0.0785429	 0.0061441	 0.0071719	   yes    	    10
    16	 0.1001534	 0.0788499	 0.0087940	 0.0049078	   yes    	    11
    17	 0.1111641	 0.0485486	 0.0108359	 0.0014222	   yes    	    12
    18	 0.1023824	-0.1362266	 0.0091901	 0.0211460	   yes    	    13
    19	 0.1078480	-0.0437336	 0.0101985	 0.0029087	   yes    	    14
    20	 0.1226170	-0.0560505	 0.0131867	 0.0047938	   yes    	    15
    21	 0.1124854	 0.0128822	 0.0110953	 0.0000032	    no    	    15
    22	 0.1099585	-0.0248581	 0.0106019	 0.0012574	   yes    	    16
    23	 0.0874417	 0.0933657	 0.0067020	 0.0075106	   yes    	    17
    24	 0.1086211	 0.0017591	 0.0103454	 0.0000737	    no    	    17
    25	 0.1179499	 0.0492150	 0.0122008	 0.0013700	   yes    	    18
    26	 0.0839955	 0.0412955	 0.0061838	 0.0012328	   yes    	    19
    27	 0.0828948	 0.0103841	 0.0060227	 0.0000190	    no    	    19
    28	 0.1263544	-0.0094532	 0.0140039	 0.0005502	    no    	    19
    29	 0.1256817	 0.0964803	 0.0138550	 0.0068269	   yes    	    20
    30	 0.1123386	-0.0251397	 0.0110664	 0.0013109	   yes    	    21
    31	 0.1398443	-0.0275403	 0.0171589	 0.0019980	   yes    	    22
    32	 0.0936341	 0.0434984	 0.0076855	 0.0012826	   yes    	    23
    33	 0.0949620	 0.0575052	 0.0079052	 0.0024602	   yes    	    24
    34	 0.1211967	 0.0918132	 0.0128826	 0.0062300	   yes    	    25
    35	 0.1139502	-0.0126876	 0.0113865	 0.0005796	    no    	    25
    36	 0.1275262	-0.0064894	 0.0142652	 0.0004308	    no    	    25
    37	 0.1083520	 0.0487868	 0.0102941	 0.0014817	   yes    	    26
    38	 0.1114136	-0.1244640	 0.0108847	 0.0183193	   yes    	    27
    39	 0.1083477	-0.0903038	 0.0102933	 0.0101198	   yes    	    28
    40	 0.1095220	-0.0532006	 0.0105179	 0.0040600	   yes    	    29
    41	 0.0968999	-0.0739650	 0.0082314	 0.0067563	   yes    	    30
    42	 0.1075175	-0.0346978	 0.0101360	 0.0020101	   yes    	    31
    43	 0.1070004	-0.0058731	 0.0100387	 0.0002532	    no    	    31
    44	 0.0610012	-0.1238961	 0.0032606	 0.0161688	   yes    	    32
    45	 0.1126761	-0.0586776	 0.0111330	 0.0048735	   yes    	    33
    46	 0.0923699	 0.0350815	 0.0074793	 0.0007619	    no    	    33
