 N_IBI_BD_c_0_3_hrv.tex
 Series length:          308
 Lag:                     10
      	   Corr.  	 Corr.mod 	 Corr.Gaus	    D     
 ------------------------------------------------------------------
      	 0.1808620	 0.1104686	 0.0287328	 0.0066807
 ==================================================================
                        SURROGATED SIGNALS                         	 D<Dgauss 	  Counts  
 ==================================================================	==========	==========
     1	 0.1991713	-0.0057953	 0.0348653	 0.0016533	    no    	     0
     2	 0.1971147	-0.0406422	 0.0341466	 0.0055934	    no    	     0
     3	 0.1814266	 0.0045781	 0.0289129	 0.0005922	    no    	     0
     4	 0.1745407	-0.0111094	 0.0267543	 0.0014337	    no    	     0
     5	 0.1902808	-0.1157735	 0.0318128	 0.0217817	   yes    	     1
     6	 0.1938313	-0.0851491	 0.0330149	 0.0139627	   yes    	     2
     7	 0.1877323	 0.1189682	 0.0309638	 0.0077448	   yes    	     3
     8	 0.1861646	 0.0170833	 0.0304473	 0.0001786	    no    	     3
     9	 0.1755350	-0.0671753	 0.0270608	 0.0088804	   yes    	     4
    10	 0.1953119	-0.1158964	 0.0335228	 0.0223261	   yes    	     5
    11	 0.1734183	-0.0342536	 0.0264104	 0.0036801	    no    	     5
    12	 0.2019435	 0.0323329	 0.0358460	 0.0000123	    no    	     5
    13	 0.1894586	-0.0685693	 0.0315376	 0.0100214	   yes    	     6
    14	 0.1594351	 0.1140813	 0.0223143	 0.0084212	   yes    	     7
    15	 0.1767036	 0.0352714	 0.0274233	 0.0000616	    no    	     7
    16	 0.1856666	 0.0707727	 0.0302841	 0.0016393	    no    	     7
    17	 0.1454909	 0.0735007	 0.0185751	 0.0030168	    no    	     7
    18	 0.1888514	 0.0268005	 0.0313352	 0.0000206	    no    	     7
    19	 0.2013865	 0.0918302	 0.0356478	 0.0031565	    no    	     7
    20	 0.1923461	-0.0294314	 0.0325093	 0.0038366	    no    	     7
    21	 0.1790297	 0.0253033	 0.0281520	 0.0000081	    no    	     7
    22	 0.1654608	-0.1666367	 0.0240368	 0.0363564	   yes    	     8
    23	 0.1875568	-0.0579790	 0.0309057	 0.0079005	   yes    	     9
    24	 0.1897264	-0.0748215	 0.0316271	 0.0113313	   yes    	    10
    25	 0.1993961	 0.0160334	 0.0349443	 0.0003576	    no    	    10
    26	 0.2148280	 0.0841203	 0.0405846	 0.0018954	    no    	    10
    27	 0.1896860	 0.0561704	 0.0316136	 0.0006030	    no    	    10
    28	 0.1893413	-0.1320421	 0.0314984	 0.0267455	   yes    	    11
    29	 0.1567791	-0.1188187	 0.0215755	 0.0197105	   yes    	    12
    30	 0.1805168	 0.0404750	 0.0286229	 0.0001405	    no    	    12
    31	 0.1921925	 0.0409883	 0.0324572	 0.0000728	    no    	    12
    32	 0.2662587	-0.0338837	 0.0624756	 0.0092851	   yes    	    13
