 ECG_BO_a_25_7_hrv.tex
 Series length:          304
 Lag:                      1
      	   Corr.  	 Corr.mod 	 Corr.Gaus	    D     
 ------------------------------------------------------------------
      	 0.7760267	 0.5060846	 0.5607546	 0.0029888
 ==================================================================
                        SURROGATED SIGNALS                         	 D<Dgauss 	  Counts  
 ==================================================================	==========	==========
     1	 0.7768893	 0.5093569	 0.5620981	 0.0027816	    no    	     0
     2	 0.7761487	 0.5593257	 0.5609444	 0.0000026	    no    	     0
     3	 0.7708158	 0.3834455	 0.5526824	 0.0286411	   yes    	     1
     4	 0.7714220	 0.4947839	 0.5536175	 0.0034614	   yes    	     2
     5	 0.7763636	 0.5561897	 0.5612791	 0.0000259	    no    	     2
     6	 0.7752144	 0.4890091	 0.5594914	 0.0049678	   yes    	     3
     7	 0.7772965	 0.5700320	 0.5627330	 0.0000533	    no    	     3
     8	 0.7758443	 0.5376790	 0.5604707	 0.0005195	    no    	     3
     9	 0.7682311	 0.5697563	 0.5487061	 0.0004431	    no    	     3
    10	 0.7751905	 0.4939129	 0.5594541	 0.0042957	   yes    	     4
    11	 0.7652385	 0.5338139	 0.5441252	 0.0001063	    no    	     4
    12	 0.7754823	 0.5610584	 0.5599078	 0.0000013	    no    	     4
    13	 0.7757559	 0.5729779	 0.5603332	 0.0001599	    no    	     4
    14	 0.7741021	 0.4985732	 0.5577645	 0.0035036	   yes    	     5
    15	 0.7758973	 0.5342592	 0.5605532	 0.0006914	    no    	     5
    16	 0.7749079	 0.5393641	 0.5590151	 0.0003862	    no    	     5
    17	 0.7758159	 0.5737580	 0.5604266	 0.0001777	    no    	     5
    18	 0.7774054	 0.4887096	 0.5629030	 0.0055047	   yes    	     6
    19	 0.7656912	 0.5283160	 0.5448166	 0.0002723	    no    	     6
    20	 0.7772185	 0.4407097	 0.5626114	 0.0148600	   yes    	     7
    21	 0.7740153	 0.4496881	 0.5576298	 0.0116514	   yes    	     8
    22	 0.7751031	 0.5188094	 0.5593183	 0.0016410	    no    	     8
    23	 0.7729937	 0.5375851	 0.5560470	 0.0003408	    no    	     8
    24	 0.7727360	 0.5574979	 0.5556482	 0.0000034	    no    	     8
    25	 0.7761477	 0.5342574	 0.5609429	 0.0007121	    no    	     8
    26	 0.7577143	 0.5557139	 0.5327150	 0.0005289	    no    	     8
    27	 0.7675461	 0.5187626	 0.5476554	 0.0008348	    no    	     8
    28	 0.7715572	 0.5073519	 0.5538263	 0.0021599	    no    	     8
    29	 0.7651392	 0.4888797	 0.5439736	 0.0030353	   yes    	     9
    30	 0.7637773	 0.5399304	 0.5418974	 0.0000039	    no    	     9
    31	 0.7758930	 0.5727629	 0.5605465	 0.0001492	    no    	     9
    32	 0.7742923	 0.5412328	 0.5580595	 0.0002831	    no    	     9
    33	 0.7760456	 0.5006141	 0.5607840	 0.0036204	   yes    	    10
    34	 0.7747399	 0.5666297	 0.5587542	 0.0000620	    no    	    10
    35	 0.7743455	 0.5198879	 0.5581420	 0.0014634	    no    	    10
    36	 0.7691164	 0.5183004	 0.5500659	 0.0010090	    no    	    10
    37	 0.7726788	 0.4599343	 0.5555598	 0.0091442	   yes    	    11
    38	 0.7729393	 0.5204741	 0.5559628	 0.0012594	    no    	    11
    39	 0.7767511	 0.6004548	 0.5618828	 0.0014878	    no    	    11
    40	 0.7766204	 0.5055868	 0.5616791	 0.0031463	   yes    	    12
    41	 0.7761877	 0.5782104	 0.5610051	 0.0002960	    no    	    12
    42	 0.7761104	 0.5298368	 0.5608848	 0.0009640	    no    	    12
