 N_IBI_BD_d_10_7_hrv.tex
 Series length:          302
 Lag:                      5
      	   Corr.  	 Corr.mod 	 Corr.Gaus	    D     
 ------------------------------------------------------------------
      	 0.2420784	 0.0708690	 0.0515887	 0.0003717
 ==================================================================
                        SURROGATED SIGNALS                         	 D<Dgauss 	  Counts  
 ==================================================================	==========	==========
     1	 0.2288432	-0.0840770	 0.0460772	 0.0169401	   yes    	     1
     2	 0.2259443	 0.0835243	 0.0449122	 0.0014909	   yes    	     2
     3	 0.2161074	 0.0231347	 0.0410714	 0.0003217	    no    	     2
     4	 0.2342858	 0.0053625	 0.0483055	 0.0018441	   yes    	     3
     5	 0.2298640	 0.1274414	 0.0464911	 0.0065530	   yes    	     4
     6	 0.2298042	 0.1386463	 0.0464668	 0.0084971	   yes    	     5
     7	 0.2253476	 0.0346704	 0.0446742	 0.0001001	    no    	     5
     8	 0.2177882	-0.0218391	 0.0417153	 0.0040392	   yes    	     6
     9	 0.2512949	-0.0460868	 0.0556135	 0.0103429	   yes    	     7
    10	 0.2247069	 0.0147449	 0.0444195	 0.0008806	   yes    	     8
    11	 0.2241605	 0.0363167	 0.0442028	 0.0000622	    no    	     8
    12	 0.2305960	 0.1035986	 0.0467890	 0.0032273	   yes    	     9
    13	 0.2336337	-0.0545509	 0.0480357	 0.0105240	   yes    	    10
    14	 0.2234597	-0.0027041	 0.0439256	 0.0021743	   yes    	    11
    15	 0.2262287	-0.0894141	 0.0450258	 0.0180741	   yes    	    12
    16	 0.2037806	-0.0315129	 0.0365034	 0.0046262	   yes    	    13
    17	 0.2301765	-0.0574639	 0.0466182	 0.0108331	   yes    	    14
    18	 0.2271527	 0.0528554	 0.0453960	 0.0000556	    no    	    14
    19	 0.2078034	-0.1025884	 0.0379642	 0.0197551	   yes    	    15
    20	 0.2257111	 0.1029796	 0.0448191	 0.0033826	   yes    	    16
    21	 0.2318992	 0.0332052	 0.0473218	 0.0001993	    no    	    16
    22	 0.2271277	-0.0374690	 0.0453860	 0.0068649	   yes    	    17
    23	 0.2242145	 0.0173597	 0.0442242	 0.0007217	   yes    	    18
    24	 0.2227694	 0.0308257	 0.0436535	 0.0001646	    no    	    18
    25	 0.2240083	 0.0529921	 0.0441425	 0.0000783	    no    	    18
    26	 0.2188505	 0.0010579	 0.0421249	 0.0016865	   yes    	    19
    27	 0.2179606	 0.0032874	 0.0417817	 0.0014818	   yes    	    20
    28	 0.2180724	-0.0398122	 0.0418247	 0.0066646	   yes    	    21
    29	 0.2023465	-0.0823829	 0.0359897	 0.0140121	   yes    	    22
    30	 0.2230723	-0.0210753	 0.0437728	 0.0042053	   yes    	    23
    31	 0.2329600	-0.0368528	 0.0477577	 0.0071589	   yes    	    24
    32	 0.2134780	 0.1602785	 0.0400742	 0.0144491	   yes    	    25
    33	 0.2198238	-0.0293025	 0.0425020	 0.0051559	   yes    	    26
    34	 0.2195838	 0.0087116	 0.0424089	 0.0011355	   yes    	    27
    35	 0.2217817	-0.0773203	 0.0432657	 0.0145410	   yes    	    28
    36	 0.2326936	 0.0284000	 0.0476481	 0.0003705	    no    	    28
    37	 0.2268476	 0.0202862	 0.0452736	 0.0006244	   yes    	    29
    38	 0.1650400	 0.0846729	 0.0239144	 0.0036916	   yes    	    30
    39	 0.2273257	 0.0386864	 0.0454655	 0.0000460	    no    	    30
    40	 0.2172271	 0.0139045	 0.0414998	 0.0007615	   yes    	    31
    41	 0.2277950	-0.0830702	 0.0456542	 0.0165700	   yes    	    32
    42	 0.2044892	-0.0152652	 0.0367586	 0.0027065	   yes    	    33
    43	 0.2277873	-0.0817080	 0.0456511	 0.0162203	   yes    	    34
    44	 0.2077821	-0.0061165	 0.0379564	 0.0019424	   yes    	    35
    45	 0.2062786	 0.0087142	 0.0374071	 0.0008233	   yes    	    36
    46	 0.2238629	 0.0643794	 0.0440850	 0.0004119	   yes    	    37
    47	 0.2403932	 0.0577822	 0.0508694	 0.0000478	    no    	    37
    48	 0.2147963	-0.0589368	 0.0405726	 0.0099021	   yes    	    38
    49	 0.2216328	-0.0199274	 0.0432074	 0.0039860	   yes    	    39
    50	 0.2158713	-0.0515813	 0.0409813	 0.0085678	   yes    	    40
    51	 0.2142752	 0.0567990	 0.0403752	 0.0002697	    no    	    40
    52	 0.2263480	 0.0135189	 0.0450735	 0.0009957	   yes    	    41
    53	 0.2261762	 0.1011566	 0.0450048	 0.0031530	   yes    	    42
    54	 0.2295104	-0.0273767	 0.0463475	 0.0054353	   yes    	    43
    55	 0.2197267	 0.0302393	 0.0424643	 0.0001495	    no    	    43
    56	 0.2253710	 0.0409517	 0.0446836	 0.0000139	    no    	    43
    57	 0.2294212	 0.0114047	 0.0463113	 0.0012185	   yes    	    44
    58	 0.2280428	 0.0914421	 0.0457540	 0.0020874	   yes    	    45
    59	 0.2119790	-0.0226053	 0.0395112	 0.0038585	   yes    	    46
    60	 0.2280006	-0.0235021	 0.0457370	 0.0047941	   yes    	    47
    61	 0.2172147	-0.0519123	 0.0414950	 0.0087249	   yes    	    48
    62	 0.2204643	-0.0761407	 0.0427511	 0.0141352	   yes    	    49
    63	 0.2124967	-0.0440571	 0.0397051	 0.0070161	   yes    	    50
    64	 0.2264971	 0.0022385	 0.0451332	 0.0018400	   yes    	    51
    65	 0.2358036	-0.0155361	 0.0489364	 0.0041567	   yes    	    52
    66	 0.2319753	-0.0797305	 0.0473530	 0.0161502	   yes    	    53
    67	 0.2233864	 0.1262356	 0.0438967	 0.0067797	   yes    	    54
    68	 0.2241007	-0.0487485	 0.0441791	 0.0086355	   yes    	    55
    69	 0.2289177	 0.0627844	 0.0461074	 0.0002781	    no    	    55
    70	 0.2214589	 0.1292655	 0.0431393	 0.0074177	   yes    	    56
    71	 0.2305523	 0.0170366	 0.0467712	 0.0008841	   yes    	    57
    72	 0.2294624	 0.0304814	 0.0463280	 0.0002511	    no    	    57
    73	 0.2179151	 0.0734787	 0.0417641	 0.0010058	   yes    	    58
    74	 0.2248000	 0.0016626	 0.0444565	 0.0018313	   yes    	    59
    75	 0.1886549	 0.0591161	 0.0312698	 0.0007754	   yes    	    60
    76	 0.2292953	-0.0009616	 0.0462603	 0.0022299	   yes    	    61
    77	 0.2265588	 0.1283922	 0.0451579	 0.0069280	   yes    	    62
    78	 0.2088235	 0.0140029	 0.0383393	 0.0005923	   yes    	    63
    79	 0.2332299	-0.0580999	 0.0478690	 0.0112294	   yes    	    64
    80	 0.2240545	 0.0511702	 0.0441608	 0.0000491	    no    	    64
    81	 0.2347255	-0.0236382	 0.0484878	 0.0052022	   yes    	    65
    82	 0.2192467	 0.0485670	 0.0422782	 0.0000395	    no    	    65
    83	 0.2205156	 0.0229061	 0.0427711	 0.0003946	   yes    	    66
    84	 0.1947359	-0.0819573	 0.0333248	 0.0132900	   yes    	    67
    85	 0.2247801	 0.1251861	 0.0444486	 0.0065186	   yes    	    68
    86	 0.2265035	-0.0189241	 0.0451357	 0.0041037	   yes    	    69
    87	 0.2311208	 0.0986565	 0.0470032	 0.0026681	   yes    	    70
    88	 0.2320292	 0.0725319	 0.0473751	 0.0006329	   yes    	    71
    89	 0.2078611	-0.0504020	 0.0379854	 0.0078123	   yes    	    72
    90	 0.2041594	-0.0460785	 0.0366398	 0.0068423	   yes    	    73
    91	 0.2239671	 0.1099731	 0.0441262	 0.0043358	   yes    	    74
    92	 0.2305926	 0.1882097	 0.0467876	 0.0200002	   yes    	    75
    93	 0.2230996	-0.0746452	 0.0437836	 0.0140254	   yes    	    76
    94	 0.2295760	-0.0382926	 0.0463741	 0.0071684	   yes    	    77
    95	 0.2205245	 0.0411152	 0.0427745	 0.0000028	    no    	    77
    96	 0.2264038	 0.0053089	 0.0450958	 0.0015830	   yes    	    78
    97	 0.2159208	-0.0588515	 0.0410002	 0.0099704	   yes    	    79
    98	 0.2188154	 0.1009291	 0.0421114	 0.0034595	   yes    	    80
    99	 0.2191534	 0.0816282	 0.0422421	 0.0015513	   yes    	    81
   100	 0.2128184	 0.0982751	 0.0398259	 0.0034163	   yes    	    82
 ==================================================================	==========	==========
D =  0.0003717
p =  0.8200000
count =     82
nexp. =    100
 
